Frame,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Q0,Qx,Qy,Qz,Tx,Ty,Tz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536288,-0.1350186,0.8598631,0.184797,-0.4563501,-70.1,-1.67,5.795,-0.0025346,0.6903488,0.7230636,0.0243136,-84.276,-2.797,-50.953,0.6822474,-0.6676948,0.1678584,0.2460604,47.279,4.646,-377.018,0.0428402,0.4512413,-0.8910118,-0.0253776,-178.816,26.813,171.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536296,-0.1345602,0.8600428,0.1842492,-0.4563684,-70.117,-1.643,5.806,-0.0023988,0.6904872,0.7229439,0.023955,-84.231,-2.776,-50.85,0.6825627,-0.667251,0.1681414,0.2461965,47.181,4.601,-376.949,0.0433579,0.450844,-0.8912052,-0.0247611,-178.652,27.097,171.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536304,-0.1341755,0.8600646,0.1839914,-0.4565447,-70.19,-1.689,5.775,-0.0021853,0.6903693,0.7230768,0.0233542,-84.226,-2.841,-50.851,0.6829893,-0.6667032,0.168281,0.2464021,47.115,4.65,-376.985,0.0438472,0.4504968,-0.891385,-0.0237224,-178.515,27.303,171.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536312,-0.1342371,0.859932,0.1846228,-0.4565214,-70.161,-1.657,5.76,-0.0019025,0.6902939,0.723162,0.0229673,-84.158,-2.869,-50.877,0.6833076,-0.6663352,0.1684249,0.2464166,47.07,4.671,-376.944,0.0438187,0.4505024,-0.8914042,-0.0229352,-178.513,27.41,171.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536320,-0.1345794,0.8599238,0.1847178,-0.4563977,-70.145,-1.739,5.707,-0.0022413,0.6901232,0.7233098,0.0234074,-84.197,-2.863,-50.865,0.6830022,-0.6667608,0.1681764,0.2462818,47.133,4.649,-376.953,0.0431568,0.4508565,-0.8912555,-0.0230131,-178.642,27.175,171.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536328,-0.1353464,0.8597938,0.1856268,-0.4560469,-70.221,-1.688,5.692,-0.0029135,0.6898176,0.7235787,0.0240214,-84.312,-2.852,-50.937,0.6824677,-0.6674415,0.1677149,0.2462344,47.249,4.727,-376.993,0.0427613,0.4513562,-0.8909906,-0.0241811,-178.813,26.781,171.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536336,-0.1354145,0.8599565,0.1850746,-0.4559443,-70.134,-1.618,5.657,-0.0030631,0.6898784,0.7235028,0.0245385,-84.153,-2.701,-50.956,0.6821067,-0.6678425,0.1677571,0.2461187,47.243,4.672,-376.866,0.0425086,0.4512573,-0.8910303,-0.0249994,-178.745,26.746,171.378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536344,-0.1352343,0.8600002,0.1846775,-0.4560763,-70.214,-1.621,5.656,-0.0031028,0.6898323,0.7235422,0.0246681,-84.227,-2.605,-50.876,0.6821101,-0.6678654,0.1677118,0.2460781,47.305,4.633,-376.86,0.0427482,0.4511071,-0.891077,-0.025626,-178.725,26.718,171.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536352,-0.1349873,0.8599499,0.1847403,-0.4562188,-70.239,-1.625,5.687,-0.0027265,0.6899235,0.723476,0.0240963,-84.23,-2.744,-50.81,0.6825096,-0.6672713,0.1680744,0.2463346,47.171,4.606,-376.954,0.0434886,0.4506507,-0.8912849,-0.0251767,-178.595,26.933,171.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536360,-0.1347868,0.8599248,0.1846182,-0.4563747,-70.104,-1.596,5.674,-0.002177,0.6902282,0.7232091,0.0234281,-84.054,-2.816,-50.859,0.6830321,-0.6665392,0.1684779,0.2465924,46.992,4.683,-376.887,0.0440359,0.4502494,-0.8914865,-0.0242525,-178.377,27.27,171.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536368,-0.134759,0.859808,0.1849953,-0.4564503,-70.13,-1.628,5.64,-0.0020304,0.6898457,0.7235856,0.0230787,-84.16,-2.773,-50.924,0.6833489,-0.6663417,0.1682549,0.2464007,47.138,4.76,-376.879,0.0438873,0.4507302,-0.8912639,-0.0237672,-178.561,27.334,171.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536376,-0.1351894,0.8596783,0.1853342,-0.45643,-70.141,-1.689,5.542,-0.0024213,0.6896948,0.7237257,0.0231596,-84.178,-2.78,-51.059,0.6831181,-0.6666224,0.1679291,0.2465036,47.166,4.878,-376.915,0.0435582,0.4509291,-0.8911725,-0.0240241,-178.559,27.137,171.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536384,-0.1353956,0.8597374,0.1851497,-0.4563324,-70.155,-1.669,5.524,-0.002776,0.6896884,0.7237176,0.0235584,-84.178,-2.77,-51.124,0.6827532,-0.6670665,0.1677246,0.2464526,47.201,4.906,-376.918,0.0432988,0.4511884,-0.8910291,-0.0249267,-178.634,26.899,171.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536392,-0.1351962,0.8598376,0.1848139,-0.4563389,-70.211,-1.615,5.529,-0.002891,0.6897235,0.723675,0.0238254,-84.196,-2.692,-51.04,0.6826439,-0.6672119,0.1677034,0.2463761,47.244,4.847,-376.929,0.0435486,0.4513616,-0.8908839,-0.0264981,-178.689,26.897,171.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536400,-0.1348047,0.8599988,0.1841879,-0.456404,-70.26,-1.578,5.588,-0.0026462,0.6897919,0.7236103,0.0238385,-84.226,-2.765,-50.948,0.6826463,-0.6671456,0.1679938,0.2463511,47.21,4.709,-376.989,0.0437667,0.4511593,-0.8909803,-0.0263415,-178.718,26.966,171.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536408,-0.134088,0.8600273,0.1836608,-0.4567737,-70.284,-1.597,5.553,-0.0019198,0.6898324,0.7236029,0.0229444,-84.279,-2.844,-50.96,0.6833623,-0.6662931,0.1683811,0.2464087,47.159,4.729,-376.995,0.0443931,0.4505687,-0.8912952,-0.0246988,-178.547,27.373,171.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536416,-0.1338174,0.8599146,0.1835761,-0.4570992,-70.247,-1.645,5.509,-0.0015309,0.6898579,0.7236025,0.0222051,-84.298,-2.991,-51.003,0.6839448,-0.6656379,0.1683994,0.2465509,47.137,4.852,-377.028,0.0445456,0.4504902,-0.8913571,-0.0235955,-178.49,27.589,171.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536424,-0.1343649,0.8597996,0.1840809,-0.4569517,-70.259,-1.761,5.488,-0.0017994,0.6898634,0.7235891,0.0224513,-84.342,-3.093,-51.052,0.6837164,-0.6659107,0.1681972,0.2465857,47.159,4.918,-377.126,0.0439447,0.4505219,-0.891377,-0.0233672,-178.563,27.307,171.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536432,-0.134408,0.8598177,0.1841556,-0.4568749,-70.206,-1.654,5.51,-0.0020731,0.6896316,0.7238035,0.0226377,-84.273,-2.961,-51.068,0.6835856,-0.6661787,0.1678924,0.2464322,47.217,4.933,-376.971,0.0435422,0.4506651,-0.8913128,-0.0238026,-178.478,27.209,171.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536440,-0.1343818,0.8599,0.1841007,-0.45675,-70.26,-1.557,5.545,-0.0023703,0.6892756,0.724126,0.023131,-84.326,-2.823,-51.011,0.6833081,-0.6666124,0.1676698,0.2461804,47.329,4.873,-376.925,0.0434559,0.4511204,-0.8910623,-0.0246986,-178.608,27.124,171.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536448,-0.1342723,0.8601585,0.1831646,-0.4566717,-70.265,-1.586,5.547,-0.0024454,0.6894342,0.7239612,0.0235533,-84.307,-2.837,-50.915,0.6829599,-0.6668392,0.1679978,0.2463086,47.234,4.738,-377.021,0.0435017,0.4508658,-0.8911735,-0.0252473,-178.629,27.064,171.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536456,-0.1339315,0.8602091,0.1827708,-0.4568343,-70.275,-1.559,5.585,-0.0021817,0.6893982,0.7240038,0.0233199,-84.332,-2.839,-50.859,0.683201,-0.666569,0.1681473,0.2462695,47.238,4.683,-377.029,0.0435937,0.4505412,-0.8913502,-0.0246387,-178.578,27.16,171.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536464,-0.133728,0.860166,0.182686,-0.4570089,-70.234,-1.644,5.588,-0.0017255,0.6894902,0.7239365,0.0227185,-84.273,-2.841,-50.854,0.6836901,-0.665936,0.1684436,0.2464222,47.148,4.714,-377.021,0.0441653,0.4502435,-0.8914994,-0.0236445,-178.469,27.444,171.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536472,-0.1338576,0.8601856,0.1827226,-0.4569195,-70.145,-1.726,5.624,-0.0014662,0.6897688,0.7236763,0.022573,-84.147,-2.914,-50.823,0.6837945,-0.6657324,0.1686486,0.2465424,47.055,4.691,-376.984,0.0438185,0.4498729,-0.8917326,-0.022524,-178.343,27.54,171.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536480,-0.1342548,0.8600547,0.1833536,-0.4567965,-70.153,-1.734,5.565,-0.0017154,0.6895979,0.7238329,0.0227541,-84.145,-2.907,-50.921,0.6836479,-0.6659896,0.1683573,0.2464533,47.11,4.782,-376.965,0.0436161,0.4500991,-0.8916405,-0.0220373,-178.398,27.38,171.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536488,-0.13446,0.8600623,0.1834692,-0.4566754,-70.168,-1.672,5.61,-0.0021636,0.6892474,0.7241559,0.0230537,-84.22,-2.828,-50.94,0.6833832,-0.6664212,0.1679303,0.2463119,47.232,4.788,-376.972,0.0433728,0.4511634,-0.8910554,-0.0243053,-178.67,27.176,171.539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
