Frame,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Q0,Qx,Qy,Qz,Tx,Ty,Tz
445152,-0.2103595,0.8528535,0.1497886,-0.4538206,-70.607,6.07,7.779,0.3105855,-0.123698,-0.7601016,-0.5572083,-108.313,48.738,-21.183,0.6841746,-0.664917,0.1675294,0.2484439,46.93,4.892,-377.134,0.0465114,0.4494563,-0.8917833,-0.023413,-177.604,27.654,171.808
445160,-0.2097721,0.8529135,0.1501128,-0.4538727,-70.674,6.05,7.786,0.308218,-0.1255856,-0.7635395,-0.5533871,-108.195,48.874,-21.975,0.6844674,-0.6649293,0.1668945,0.2480315,47.224,4.937,-377.206,0.0464289,0.4502207,-0.8914044,-0.0233209,-177.873,27.539,171.955
445168,-0.2093799,0.853166,0.1504644,-0.4534625,-70.54,6.169,7.792,0.3046006,-0.1258008,-0.7665496,-0.5511753,-107.606,49.848,-22.451,0.6844623,-0.6650234,0.1669515,0.2477548,47.285,4.817,-376.99,0.0462428,0.4505514,-0.8912454,-0.0233806,-177.915,27.744,172.009
445176,-0.2095115,0.8532552,0.1510553,-0.4530373,-70.519,6.11,7.769,0.3046983,-0.128064,-0.7673229,-0.5495217,-107.963,49.523,-22.001,0.6842458,-0.6651156,0.1670371,0.2480474,47.122,4.897,-376.899,0.0462373,0.4505758,-0.8912185,-0.0239413,-177.798,27.7,171.938
445184,-0.2102012,0.8530854,0.1522181,-0.4526483,-70.705,5.993,7.731,0.3038984,-0.1313275,-0.768286,-0.5478463,-108.283,48.451,-21.881,0.6835267,-0.6660275,0.1663244,0.248062,47.253,5.056,-377.081,0.0453594,0.4509167,-0.8910731,-0.0246047,-177.979,27.016,171.973
445192,-0.2099043,0.8531844,0.1526401,-0.4524572,-70.778,6.024,7.69,0.2982513,-0.1312561,-0.7716727,-0.5462044,-107.687,48.206,-22.551,0.6833006,-0.6665949,0.1657553,0.2475412,47.557,5.002,-377.16,0.0447751,0.4515203,-0.8907742,-0.0254144,-178.266,26.712,172.186
445200,-0.2092166,0.8534164,0.1524386,-0.4524062,-70.783,6.065,7.582,0.2961552,-0.1310842,-0.7741183,-0.5439209,-107.649,48.927,-22.886,0.6832916,-0.6666908,0.1657274,0.2473264,47.646,4.934,-377.061,0.045298,0.4516653,-0.8906567,-0.0260224,-178.27,26.876,172.158
445208,-0.2090857,0.8536729,0.1525713,-0.4519378,-70.726,6.053,7.634,0.2948546,-0.1327087,-0.7757094,-0.5419632,-107.477,49.408,-22.789,0.6831364,-0.6666728,0.1660634,0.2475783,47.467,4.881,-377.004,0.0456165,0.4513783,-0.8907717,-0.0265065,-178.142,26.937,172.094
445216,-0.2091666,0.8538526,0.1524175,-0.4516127,-70.736,5.92,7.639,0.2909816,-0.1341044,-0.776768,-0.5421966,-107.267,48.063,-22.239,0.6827297,-0.6671393,0.1659174,0.2475415,47.525,4.84,-377.155,0.0451099,0.4513138,-0.8908261,-0.0266411,-178.267,26.555,172.121
445224,-0.2087673,0.8540428,0.1523082,-0.4514746,-70.762,5.897,7.585,0.2882335,-0.1371666,-0.780502,-0.5375159,-106.979,48.061,-23.298,0.6825782,-0.6674807,0.165721,0.2471702,47.72,4.756,-377.209,0.0446524,0.4515152,-0.890749,-0.0265772,-178.472,26.437,172.21
445232,-0.2079999,0.85439,0.1520794,-0.4512489,-70.716,5.981,7.615,0.286299,-0.1371654,-0.7837602,-0.5337962,-107.105,48.747,-23.943,0.6828027,-0.6671709,0.1661475,0.2471001,47.664,4.631,-377.091,0.0452983,0.4513136,-0.8908162,-0.026658,-178.394,26.759,172.143
445240,-0.2079383,0.8545903,0.1523118,-0.4508194,-70.624,5.945,7.597,0.2871138,-0.1422034,-0.7846001,-0.530798,-106.853,48.876,-23.958,0.6827841,-0.6668888,0.1667535,0.2475044,47.389,4.607,-377.023,0.0455913,0.4508633,-0.8910282,-0.0266925,-178.223,26.911,172.024
445248,-0.207812,0.8547793,0.1521181,-0.4505848,-70.633,5.726,7.577,0.2841649,-0.1468975,-0.7857653,-0.529381,-105.938,48.03,-23.853,0.6827598,-0.6668034,0.1668773,0.2477181,47.291,4.667,-377.172,0.0452675,0.4504852,-0.8912728,-0.025432,-178.212,26.805,171.925
445256,-0.2068323,0.8549774,0.151891,-0.4507363,-70.619,5.713,7.542,0.28062,-0.1483334,-0.7887456,-0.5264313,-105.917,47.2,-24.177,0.6833291,-0.6663196,0.1667457,0.2475388,47.391,4.678,-377.192,0.0453884,0.4504446,-0.8913157,-0.0244095,-178.192,26.956,172.005
445264,-0.2058689,0.8553387,0.1513498,-0.4506738,-70.407,5.827,7.528,0.2796778,-0.1491374,-0.7919225,-0.5219167,-105.979,48.195,-24.972,0.6838638,-0.6655939,0.167191,0.2477142,47.218,4.693,-376.971,0.0461318,0.450315,-0.8913494,-0.024177,-177.941,27.519,171.924
445272,-0.2055469,0.8554893,0.1514545,-0.4504998,-70.362,5.762,7.499,0.2798844,-0.1538285,-0.7935171,-0.5180079,-105.702,48.666,-25.4,0.6840833,-0.6652016,0.1673362,0.2480633,47.071,4.818,-376.957,0.0463719,0.4502944,-0.8913502,-0.0240715,-177.847,27.657,171.883
445280,-0.2059079,0.8554889,0.1522975,-0.4500512,-70.399,5.644,7.489,0.2799554,-0.1632804,-0.7933976,-0.5152521,-104.567,47.963,-25.323,0.683662,-0.6657841,0.1669059,0.2479522,47.178,4.869,-377.059,0.0452016,0.450582,-0.8912639,-0.0241123,-178.046,27.141,172.004
445288,-0.2056086,0.855532,0.1526481,-0.4499875,-70.518,5.561,7.404,0.2750545,-0.1603493,-0.7960634,-0.5147001,-105.133,46.597,-25.336,0.6835073,-0.6661746,0.1663547,0.2477001,47.389,4.953,-377.153,0.0448338,0.4510363,-0.891053,-0.0240986,-178.227,26.89,172.037
445296,-0.2050351,0.8556815,0.1530024,-0.4498445,-70.513,5.676,7.411,0.2750838,-0.1609825,-0.798727,-0.5103418,-105.665,47.503,-25.747,0.6837024,-0.6659265,0.1663855,0.247808,47.345,5.01,-377.08,0.0453802,0.4513193,-0.8908537,-0.0251222,-178.163,27.119,172.089
445304,-0.2046137,0.8558652,0.1530536,-0.4496694,-70.56,5.66,7.418,0.2723761,-0.1602147,-0.8006856,-0.5089648,-105.396,48.122,-25.875,0.6836282,-0.6659936,0.1663516,0.2478552,47.337,5.009,-377.042,0.0459456,0.4516319,-0.8906409,-0.0260096,-178.191,27.187,172.039
445312,-0.2043748,0.8560619,0.1530035,-0.4494207,-70.596,5.555,7.415,0.2698688,-0.1668192,-0.8016817,-0.506605,-104.188,47.435,-26.033,0.6833093,-0.6665149,0.1659898,0.2475757,47.516,4.963,-377.167,0.045412,0.4519519,-0.8904887,-0.0265906,-178.431,26.853,172.158
445320,-0.204118,0.8562425,0.1532892,-0.4490959,-70.707,5.523,7.428,0.2700713,-0.1713501,-0.8025136,-0.5036591,-104.645,46.123,-25.909,0.6829881,-0.66703,0.1656785,0.2472829,47.698,4.909,-377.23,0.0448175,0.4519924,-0.8904898,-0.0268718,-178.547,26.611,172.271
445328,-0.2034512,0.856484,0.1531902,-0.4489716,-70.693,5.618,7.394,0.2666764,-0.1663978,-0.8061128,-0.5013758,-105.305,46.725,-26.342,0.6830085,-0.6669212,0.1658999,0.2473716,47.607,4.886,-377.151,0.0455235,0.4517229,-0.8905789,-0.0272622,-178.37,26.809,172.152
445336,-0.2029667,0.8567234,0.1533082,-0.4486938,-70.73,5.628,7.439,0.2651299,-0.1683613,-0.8077417,-0.4989128,-104.645,47.855,-26.6,0.6829616,-0.6669196,0.1661491,0.2473382,47.588,4.767,-377.121,0.0458913,0.4516121,-0.8906055,-0.0276122,-178.366,26.894,172.116
445344,-0.2029307,0.8569435,0.1533228,-0.4482846,-70.709,5.52,7.454,0.2627787,-0.1742699,-0.8084519,-0.4969737,-103.75,46.815,-26.504,0.6826232,-0.6673184,0.1661591,0.2471901,47.679,4.672,-377.177,0.0452694,0.4515487,-0.8906714,-0.0275472,-178.533,26.691,172.164
445352,-0.2026048,0.8571572,0.153367,-0.4480082,-70.657,5.447,7.477,0.260958,-0.178602,-0.8099234,-0.4939902,-103.505,45.797,-26.477,0.6825611,-0.6673272,0.1663561,0.2472053,47.603,4.603,-377.182,0.0452599,0.4511946,-0.8908661,-0.0270656,-178.457,26.682,172.103
445360,-0.2016464,0.8574423,0.1530535,-0.4480024,-70.564,5.514,7.48,0.258033,-0.176074,-0.8131766,-0.4910811,-103.789,46.15,-26.991,0.683148,-0.6664705,0.1668618,0.247554,47.385,4.662,-377.054,0.0466561,0.4508358,-0.8909909,-0.0265625,-178.163,27.28,171.857
445368,-0.2006221,0.8577046,0.1526968,-0.4480819,-70.491,5.508,7.48,0.2572336,-0.1793901,-0.815791,-0.4859373,-103.427,47.101,-27.771,0.6837563,-0.6657216,0.167209,0.2476554,47.29,4.653,-376.986,0.0472833,0.4506689,-0.891062,-0.0258912,-178.04,27.671,171.814
445376,-0.1999671,0.857906,0.1523999,-0.4480902,-70.474,5.309,7.382,0.2551289,-0.1863617,-0.8172099,-0.4820233,-102.622,46.125,-28.178,0.6839754,-0.6655376,0.1671646,0.247575,47.344,4.67,-377.054,0.046862,0.4506323,-0.8911342,-0.0247853,-178.135,27.595,171.846
445384,-0.1997692,0.8580053,0.1528396,-0.4478384,-70.444,5.177,7.39,0.2534011,-0.1912905,-0.818371,-0.4790247,-102.461,44.708,-28.24,0.6840461,-0.6654166,0.1671761,0.2476968,47.274,4.742,-377.101,0.0464804,0.4502045,-0.8913975,-0.0237895,-178.004,27.501,171.807
445392,-0.1992325,0.8580976,0.1528323,-0.4479032,-70.358,5.181,7.306,0.2513367,-0.189789,-0.8205006,-0.4770626,-102.754,45.039,-28.231,0.6842904,-0.665011,0.1672281,0.248076,47.109,4.909,-376.993,0.0467146,0.450075,-0.89146,-0.0234367,-177.732,27.737,171.764
445400,-0.1984523,0.8583098,0.1527206,-0.447881,-70.269,5.184,7.287,0.2506556,-0.1934053,-0.8226702,-0.4722074,-102.374,45.705,-29.136,0.6844996,-0.6648105,0.1672319,0.2480339,47.104,4.912,-376.977,0.0466378,0.4502053,-0.8914037,-0.023229,-177.736,27.82,171.821
445408,-0.1983306,0.8584307,0.153086,-0.4475783,-70.34,5.069,7.258,0.2479571,-0.1968595,-0.8238329,-0.4701733,-101.859,44.858,-29.271,0.6840688,-0.6654638,0.1668176,0.2477492,47.315,4.867,-377.042,0.0458603,0.4505748,-0.8912474,-0.0236054,-178.011,27.432,171.93
445416,-0.1980288,0.8585257,0.1532141,-0.4474859,-70.394,4.901,7.225,0.2472427,-0.2003359,-0.8245302,-0.4678532,-101.971,44.003,-29.002,0.6839208,-0.6656782,0.1665058,0.2477914,47.361,4.958,-377.12,0.0456098,0.4506951,-0.8911902,-0.0239513,-178.025,27.231,171.983
445424,-0.1972366,0.858679,0.1531025,-0.4475798,-70.373,4.929,7.179,0.2457393,-0.2000538,-0.8262943,-0.4656484,-102.105,44.072,-29.11,0.6840908,-0.6654866,0.1663381,0.2479496,47.313,5.086,-377.087,0.0460963,0.4509943,-0.8909919,-0.0247536,-177.923,27.357,172.016
445432,-0.1967122,0.8588676,0.1532782,-0.4473885,-70.449,4.961,7.181,0.242164,-0.2009425,-0.829239,-0.461889,-101.6,44.284,-29.911,0.6837972,-0.6658959,0.1661691,0.2477736,47.455,5.033,-377.097,0.0459762,0.4511182,-0.8909196,-0.025316,-178.046,27.248,172.039
445440,-0.1916771,0.8606688,0.1476992,-0.4479889,-71.501,3.375,5.055,0.2407128,-0.2068293,-0.8302633,-0.4581941,-101.065,43.53,-30.323,0.6830983,-0.6667488,0.166091,0.2474602,47.585,4.813,-377.148,0.0449776,0.4511567,-0.8909439,-0.0255655,-178.276,26.858,172.164
445448,-0.1918605,0.8606293,0.1483211,-0.4477807,-71.63,3.166,5.05,0.2399743,-0.2091744,-0.8307033,-0.456717,-101.26,42.726,-30.054,0.6827082,-0.6670843,0.1660552,0.2476565,47.522,4.859,-377.221,0.044755,0.4509216,-0.8910538,-0.026266,-178.212,26.636,172.17
445456,-0.1922081,0.8606821,0.1491334,-0.4472601,-71.582,3.19,5.192,0.2376382,-0.2092919,-0.8319202,-0.4556684,-100.942,42.955,-29.752,0.6824769,-0.6672051,0.1662871,0.2478129,47.411,4.823,-377.104,0.0448156,0.4506412,-0.891171,-0.0269855,-178.04,26.722,172.145
445464,-0.1921532,0.8610212,0.1497437,-0.4464263,-71.402,3.28,5.309,0.2350296,-0.2089449,-0.8345517,-0.4523567,-100.745,43.619,-30.258,0.6824048,-0.6673324,0.1664614,0.2475518,47.498,4.622,-377.093,0.0448843,0.4507334,-0.8911162,-0.0271407,-178.186,26.779,172.189
445472,-0.1901923,0.8616226,0.1483665,-0.4465655,-71.408,3.162,5.154,0.2348269,-0.2140911,-0.8359611,-0.4474264,-100.716,43.364,-30.631,0.6826241,-0.6670538,0.1667902,0.2474764,47.488,4.466,-377.181,0.0452077,0.4505331,-0.8912203,-0.0265059,-178.274,26.896,172.177
445480,-0.1932877,0.8604076,0.1525615,-0.4461656,-70.356,4.503,7.214,0.2323143,-0.217923,-0.8367914,-0.445331,-100.266,42.171,-30.538,0.6828193,-0.6666512,0.1670584,0.2478414,47.272,4.57,-377.085,0.0456928,0.4502428,-0.8913411,-0.0265438,-178.046,27.062,172.054
445488,-0.1925975,0.8605405,0.1522916,-0.4462998,-70.27,4.388,7.102,0.231621,-0.2212853,-0.8376439,-0.4424219,-99.879,42.267,-30.702,0.6831619,-0.6661273,0.1672158,0.2481998,47.121,4.77,-377.054,0.0460422,0.4498808,-0.891522,-0.0259985,-177.828,27.244,171.925
445496,-0.1915581,0.8607884,0.1522068,-0.4462981,-70.204,4.423,7.124,0.2286639,-0.2231022,-0.8407581,-0.4371088,-99.453,42.434,-31.849,0.6835197,-0.665842,0.1672294,0.247971,47.233,4.703,-377.009,0.0461085,0.4500551,-0.8914541,-0.0251811,-177.927,27.426,171.955
445504,-0.1907875,0.8609749,0.1524467,-0.4461865,-70.209,4.355,7.093,0.2264834,-0.2254928,-0.8428877,-0.4328957,-99.365,42.033,-32.283,0.6836775,-0.6657124,0.1672468,0.2478723,47.269,4.663,-377.041,0.0458865,0.4501147,-0.8914526,-0.0245659,-177.999,27.439,172.023
445512,-0.1906085,0.861094,0.1527181,-0.4459403,-70.111,4.225,7.092,0.2265144,-0.2343556,-0.8432063,-0.4275182,-99.086,41.146,-32.573,0.6835836,-0.6656506,0.1673848,0.2482037,47.074,4.753,-377.045,0.0456194,0.4498049,-0.8916309,-0.0242624,-177.831,27.356,171.971
445520,-0.190037,0.8611718,0.152878,-0.4459792,-70.096,4.129,7.06,0.2220415,-0.2340552,-0.8447493,-0.4269829,-98.483,40.231,-32.196,0.683806,-0.6654178,0.1671857,0.2483496,47.032,4.938,-376.972,0.0457831,0.4499498,-0.8915541,-0.0240909,-177.698,27.473,171.923
445528,-0.1893537,0.8613106,0.1530536,-0.4459416,-70.137,4.147,7.051,0.2217976,-0.2368281,-0.8467284,-0.4216271,-98.443,40.806,-33.143,0.6836957,-0.6657442,0.1667741,0.248055,47.239,4.928,-376.983,0.0455833,0.4505547,-0.891245,-0.0245959,-177.925,27.34,172.021
445536,-0.1884853,0.8615353,0.1530703,-0.4458697,-70.27,4.065,7.024,0.2204408,-0.2374468,-0.8485415,-0.4183325,-98.82,40.528,-33.522,0.6834406,-0.6661727,0.1665557,0.247754,47.375,4.821,-377.099,0.0452527,0.4511812,-0.890932,-0.0250576,-178.241,27.1,172.128
445544,-0.1880802,0.8616862,0.1530235,-0.4457652,-70.199,3.998,6.959,0.2192523,-0.2401215,-0.8487419,-0.4170219,-98.573,40.192,-33.101,0.6832888,-0.6662089,0.1665092,0.2481064,47.219,4.969,-377.059,0.0452759,0.4508988,-0.8910648,-0.0253751,-178.009,27.05,172.067
445552,-0.1876316,0.8617397,0.1528743,-0.4459018,-70.19,3.984,6.856,0.217245,-0.2424146,-0.8494478,-0.415305,-98.267,39.35,-33.092,0.6831307,-0.6664649,0.1660896,0.2481355,47.314,5.135,-377.031,0.0454581,0.4510207,-0.8909792,-0.0258819,-177.973,26.936,171.98
445560,-0.1820629,0.863346,0.1472734,-0.446987,-71.394,2.564,4.787,0.2155903,-0.2456983,-0.8514222,-0.4101626,-97.992,39.463,-34.073,0.6828543,-0.6669575,0.1658384,0.2477403,47.553,5.025,-377.073,0.0453311,0.4515001,-0.8907068,-0.0270971,-178.24,26.782,172.11
445568,-0.1804762,0.8637471,0.1465406,-0.4470964,-71.622,2.543,4.803,0.2130886,-0.2457985,-0.8533583,-0.407377,-98.045,39.108,-34.248,0.6825025,-0.667339,0.1661467,0.2474756,47.571,4.707,-377.143,0.0451203,0.4515225,-0.8907017,-0.0272405,-178.412,26.756,172.193
445576,-0.1823146,0.8634609,0.1492343,-0.4460109,-71.644,2.411,4.96,0.2119133,-0.251778,-0.854224,-0.4024947,-97.63,38.86,-34.714,0.6823208,-0.6673428,0.1664044,0.2477933,47.378,4.783,-377.155,0.0452272,0.450903,-0.891012,-0.0271757,-178.215,26.689,172.024
445584,-0.1829998,0.8634734,0.1504548,-0.4452955,-71.29,2.362,4.88,0.2087269,-0.2564664,-0.8548019,-0.3999648,-96.958,37.51,-34.295,0.6825858,-0.6670401,0.1663749,0.2478983,47.383,4.927,-377.143,0.0454512,0.4506223,-0.8911578,-0.026673,-178.081,26.795,171.917
445592,-0.1803659,0.8639548,0.1485391,-0.446079,-71.255,2.353,4.622,0.2056742,-0.255009,-0.8580774,-0.3954387,-97.092,37.39,-35.179,0.6829152,-0.6668537,0.1663107,0.2475352,47.558,4.81,-377.142,0.0455512,0.4507712,-0.8910893,-0.0262746,-178.228,26.869,172.001
445600,-0.1823268,0.8632122,0.1519398,-0.4455737,-70.464,3.62,6.791,0.2050422,-0.2578359,-0.8593528,-0.3911407,-97.13,37.845,-35.433,0.6830941,-0.6665269,0.1669481,0.2474929,47.449,4.59,-377.191,0.0456082,0.4504365,-0.8912675,-0.0258675,-178.27,27.057,172.036
445608,-0.1814213,0.8634479,0.1515579,-0.4456167,-70.326,3.547,6.778,0.2039774,-0.26201,-0.859232,-0.3891843,-96.738,37.428,-34.859,0.6836005,-0.665717,0.1674314,0.2479476,47.164,4.708,-377.097,0.0462314,0.4498158,-0.8915828,-0.0246683,-177.911,27.434,171.841
445616,-0.180864,0.8634784,0.1515661,-0.4457813,-70.131,3.484,6.705,0.2021209,-0.268146,-0.8597622,-0.3847777,-96.03,36.54,-35.507,0.6840521,-0.6652073,0.1672377,0.2482007,47.136,4.942,-377.008,0.0465311,0.4496141,-0.8916976,-0.0236114,-177.698,27.573,171.727
445624,-0.1757133,0.8648178,0.1469636,-0.4467849,-71.196,2.181,4.351,0.2003836,-0.2715064,-0.8615107,-0.3793811,-96.001,36.149,-36.178,0.6842854,-0.6651896,0.1668886,0.2478396,47.349,4.929,-377.057,0.0463751,0.4501779,-0.8914365,-0.0230264,-177.922,27.565,171.809
445632,-0.1724252,0.8654726,0.1445429,-0.4475869,-71.661,1.994,4.336,0.1976184,-0.2695048,-0.8638307,-0.3769758,-96.304,36.028,-35.76,0.6841404,-0.6653077,0.1672668,0.2476681,47.277,4.665,-377.109,0.0457498,0.4504501,-0.8913281,-0.0231495,-178.117,27.545,172.009
445640,-0.173131,0.8655078,0.1458654,-0.4468168,-71.538,1.909,4.584,0.196292,-0.2748646,-0.865031,-0.3709991,-95.873,36.492,-36.257,0.6842129,-0.6650774,0.1673826,0.2480076,47.099,4.753,-377.049,0.0455981,0.450184,-0.8914733,-0.0230334,-177.907,27.619,172.034
445648,-0.1781466,0.863988,0.1520912,-0.4457092,-70.143,3.206,6.623,0.1942563,-0.2824743,-0.8648864,-0.3666665,-95.15,34.548,-37.345,0.6841871,-0.6653124,0.1665345,0.2480198,47.274,5.112,-377.027,0.0455112,0.45066,-0.8912226,-0.0235925,-177.934,27.313,171.972
445656,-0.1775662,0.8640545,0.1524545,-0.4456879,-70.333,3.163,6.617,0.1927558,-0.28159,-0.8662712,-0.364865,-95.524,34.405,-37.049,0.6838413,-0.6659999,0.16591,0.2475463,47.6,5.042,-377.111,0.0451202,0.4514668,-0.8908064,-0.024615,-178.285,26.99,172.147
445664,-0.1767969,0.8644303,0.1523471,-0.4453016,-70.424,3.155,6.767,0.1912535,-0.2803072,-0.8682159,-0.3620099,-95.729,35.009,-37.189,0.6833813,-0.6664366,0.1663103,0.2473723,47.513,4.737,-377.099,0.0450376,0.4515827,-0.8907208,-0.0257143,-178.385,26.991,172.24
445672,-0.1762117,0.8646428,0.1521458,-0.4451898,-70.392,3.086,6.748,0.1901499,-0.2847668,-0.8683563,-0.3587591,-95.498,34.68,-37.366,0.683292,-0.6664059,0.1664409,0.2476139,47.375,4.796,-377.069,0.0453403,0.4514469,-0.8907577,-0.02628,-178.251,27.044,172.178
445680,-0.175799,0.8647168,0.15168,-0.445368,-70.307,3.016,6.629,0.1870658,-0.2895561,-0.8687756,-0.3555175,-94.583,33.54,-37.839,0.6832317,-0.6665425,0.1659728,0.2477268,47.489,5.008,-377.089,0.0455661,0.4514295,-0.8907579,-0.0261841,-178.207,26.919,172.06
445688,-0.1751816,0.864824,0.1519387,-0.4453151,-70.439,2.968,6.639,0.183936,-0.2905609,-0.8704164,-0.3523027,-94.319,32.799,-38.057,0.6829166,-0.6671192,0.1656595,0.2472524,47.739,4.845,-377.155,0.044954,0.4516955,-0.8906459,-0.0264618,-178.442,26.661,172.233
445696,-0.1745202,0.8651366,0.1519759,-0.4449547,-70.518,2.897,6.766,0.1827229,-0.2905445,-0.8716646,-0.349853,-94.476,33.272,-37.78,0.6825657,-0.6673393,0.1663214,0.2471829,47.592,4.527,-377.122,0.0449781,0.451671,-0.8906274,-0.0274414,-178.503,26.792,172.3
445704,-0.1706495,0.8664373,0.1476836,-0.4453702,-71.413,1.443,4.826,0.1825822,-0.2948595,-0.8717377,-0.3461142,-94.241,33.612,-38.044,0.6827752,-0.6668131,0.1668616,0.2476601,47.32,4.613,-377.057,0.0455976,0.4511145,-0.8908689,-0.0277338,-178.249,27.038,172.154
445712,-0.1711488,0.8661765,0.148607,-0.4453788,-71.054,1.398,4.568,0.1810422,-0.302205,-0.8714306,-0.3413277,-93.966,31.854,-38.634,0.6832326,-0.6663463,0.1664725,0.2479169,47.385,4.907,-377.123,0.046073,0.4505934,-0.8911509,-0.0263241,-178.03,27.044,171.984
445720,-0.1693597,0.8664122,0.1479126,-0.4458352,-71.225,1.298,4.47,0.1776159,-0.3052598,-0.8732115,-0.3358135,-93.617,30.843,-39.242,0.6835107,-0.6661635,0.1664018,0.2476888,47.481,4.871,-377.141,0.0461524,0.4507815,-0.8910653,-0.0258568,-178.107,27.144,172.023
445728,-0.1651847,0.8673825,0.1442827,-0.4467036,-71.512,1.282,4.439,0.1753344,-0.302771,-0.8756232,-0.332974,-93.95,31.47,-38.47,0.6836485,-0.6658389,0.1671063,0.247707,47.282,4.644,-377.075,0.0462376,0.4504828,-0.8912288,-0.0252689,-178.036,27.465,172.018
445736,-0.1662001,0.8671954,0.1459151,-0.4461597,-71.203,1.331,4.486,0.1747702,-0.3068138,-0.8760386,-0.3284464,-93.466,32.129,-39.546,0.6838699,-0.6653356,0.1675182,0.2481697,47.015,4.752,-376.959,0.0465036,0.450068,-0.891438,-0.0247899,-177.759,27.713,171.897
445744,-0.1668447,0.8667396,0.1475682,-0.446261,-70.912,1.156,4.319,0.1712769,-0.3128105,-0.8762251,-0.3241041,-92.68,30.108,-40.033,0.6843481,-0.6649677,0.1669021,0.2482526,47.146,5.016,-377.033,0.0462825,0.4502491,-0.891394,-0.0234601,-177.747,27.63,171.932
445752,-0.1640933,0.867211,0.1452197,-0.4471351,-71.123,1.006,4.133,0.1691963,-0.3153589,-0.8771503,-0.3202011,-92.75,29.111,-40.157,0.6840416,-0.6654694,0.1664859,0.2480324,47.295,5.015,-377.072,0.0457269,0.4507248,-0.8911654,-0.0240929,-177.911,27.367,172.072
445760,-0.1620004,0.8676616,0.1439648,-0.4474298,-71.506,1.026,4.282,0.1682475,-0.3151224,-0.878303,-0.3177648,-92.81,29.855,-40.026,0.683638,-0.6658304,0.1668025,0.2479636,47.178,4.871,-376.979,0.0455186,0.4509097,-0.8910395,-0.0256351,-177.944,27.367,172.13
445768,-0.1624669,0.8678648,0.1447437,-0.4466145,-71.334,1.006,4.547,0.167347,-0.3183608,-0.8784247,-0.3146608,-92.491,30.144,-40.232,0.6835429,-0.6658315,0.1669346,0.2481338,47.069,4.902,-376.939,0.045536,0.4509664,-0.8909969,-0.0260818,-177.901,27.385,172.111
445776,-0.1628237,0.8675985,0.1458267,-0.4466496,-71.193,0.835,4.388,0.1640907,-0.3223658,-0.8788813,-0.311002,-91.972,28.677,-40.846,0.6835059,-0.6660924,0.1662749,0.2479783,47.308,5.042,-377.092,0.0453132,0.4510604,-0.8909731,-0.0256538,-178.039,27.032,172.091
445784,-0.1614711,0.8677337,0.1454573,-0.4469983,-71.411,0.759,4.334,0.1609874,-0.3233363,-0.8802428,-0.3077488,-91.961,27.672,-40.868,0.6832252,-0.6666357,0.1659492,0.2475095,47.545,4.924,-377.149,0.0448346,0.4513472,-0.8908488,-0.0257691,-178.243,26.824,172.197
445792,-0.1599517,0.8683141,0.144569,-0.4467055,-71.474,0.852,4.482,0.1586439,-0.323879,-0.8823766,-0.3022349,-91.803,28.385,-41.594,0.6827463,-0.6670618,0.1663764,0.2473963,47.435,4.716,-376.99,0.0450592,0.4517626,-0.8905822,-0.027268,-178.337,26.943,172.136
445800,-0.1604762,0.8684193,0.1453102,-0.4460719,-71.245,0.796,4.602,0.1572533,-0.3283547,-0.8822141,-0.2985849,-91.618,28.122,-41.265,0.6826988,-0.6669292,0.1666646,0.2476907,47.286,4.746,-376.963,0.0454464,0.4513895,-0.8907378,-0.0277202,-178.194,26.997,172.046
445808,-0.1608631,0.868301,0.1462838,-0.4458448,-71.101,0.702,4.506,0.1551767,-0.3334195,-0.8821635,-0.2941754,-91.213,27.424,-41.822,0.6827233,-0.6669711,0.166363,0.2477131,47.427,4.844,-377.053,0.0452123,0.4511095,-0.8909074,-0.0272035,-178.193,26.819,172.072
445816,-0.1588595,0.8685164,0.145199,-0.4464976,-71.185,0.54,4.329,0.152286,-0.3364646,-0.8827033,-0.2905777,-91.137,25.658,-41.725,0.6828831,-0.6668866,0.166407,0.2474704,47.515,4.746,-377.139,0.0454346,0.4510433,-0.8909475,-0.0266097,-178.289,26.851,172.043
445824,-0.1568824,0.8690209,0.1439701,-0.4466131,-71.254,0.585,4.307,0.1512219,-0.3380957,-0.8836877,-0.2862155,-91.294,25.994,-42.05,0.6827453,-0.6668527,0.1670278,0.2475237,47.334,4.563,-377.056,0.0457164,0.4508793,-0.8910073,-0.0269039,-178.242,27.046,171.966
445832,-0.1569308,0.8691146,0.144996,-0.4460815,-71.028,0.668,4.396,0.1495867,-0.3394734,-0.8847723,-0.282063,-91.016,26.629,-42.463,0.6831682,-0.6662186,0.1674705,0.2477655,47.169,4.57,-376.921,0.0461499,0.4505529,-0.8911761,-0.0260268,-178.061,27.416,171.856
